[Kavita] [2025-03-05 12:45:28.772 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 5.8925 ms
[Kavita] [2025-03-05 12:45:28.786 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/recently-added-v2?pageNumber=1&pageSize=20 responded 200 in 8.5798 ms
[Kavita] [2025-03-05 12:45:28.788 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/on-deck?libraryId=0&pageNumber=1&pageSize=20 responded 200 in 10.6377 ms
[Kavita] [2025-03-05 12:45:28.788 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/recently-updated-series responded 200 in 10.7866 ms
[Kavita] [2025-03-05 12:45:30.733 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 3.2081 ms
[Kavita] [2025-03-05 12:45:30.755 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/want-to-read/v2 responded 200 in 24.5712 ms
[Kavita] [2025-03-05 12:45:31.252 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.8092 ms
[Kavita] [2025-03-05 12:45:31.268 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/collection?ownedOnly=false responded 200 in 16.6202 ms
[Kavita] [2025-03-05 12:45:31.670 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 5.0234 ms
[Kavita] [2025-03-05 12:45:31.684 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/readinglist/lists?includePromoted=true&sortByLastModified=false responded 200 in 18.9780 ms
[Kavita] [2025-03-05 12:45:32.297 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.3903 ms
[Kavita] [2025-03-05 12:45:32.317 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/all-v2?context=1 responded 200 in 21.7307 ms
[Kavita] [2025-03-05 12:45:33.086 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stream/dashboard?visibleOnly=true responded 200 in 2.0870 ms
[Kavita] [2025-03-05 12:45:33.086 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/scrobbling/token-expired?provider=1 responded 200 in 2.1226 ms
[Kavita] [2025-03-05 12:45:33.088 +01:00  53] [Debug] API.Controllers.LibraryController Caching libraries for library_admin
[Kavita] [2025-03-05 12:45:33.090 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 4.5693 ms
[Kavita] [2025-03-05 12:45:33.103 +01:00  42] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/recently-updated-series responded 200 in 5.7141 ms
[Kavita] [2025-03-05 12:45:33.105 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/recently-added-v2?pageNumber=1&pageSize=20 responded 200 in 7.3115 ms
[Kavita] [2025-03-05 12:45:33.105 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/on-deck?libraryId=0&pageNumber=1&pageSize=20 responded 200 in 7.9483 ms
[Kavita] [2025-03-05 12:46:10.950 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users/has-library-access?libraryId=1 responded 200 in 32.8775 ms
[Kavita] [2025-03-05 12:46:10.961 +01:00  52] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users/has-library-access?libraryId=1 responded 200 in 2.2870 ms
[Kavita] [2025-03-05 12:46:11.007 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/jump-bar?libraryId=1 responded 200 in 8.9538 ms
[Kavita] [2025-03-05 12:46:11.011 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.4089 ms
[Kavita] [2025-03-05 12:46:11.127 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/v2 responded 200 in 14.3175 ms
[Kavita] [2025-03-05 12:46:20.050 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/library-types responded 200 in 5.3780 ms
[Kavita] [2025-03-05 12:46:20.127 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/name-exists?name=Manga responded 200 in 7.9622 ms
[Kavita] [2025-03-05 12:46:23.982 +01:00  44] [Information] API.Controllers.LibraryController Library 1 is being deleted by admin
[Kavita] [2025-03-05 12:46:24.070 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP DELETE /api/library/delete?libraryId=1 responded 200 in 108.0747 ms
[Kavita] [2025-03-05 12:46:24.071 +01:00  44] [Debug] API.Services.Tasks.Scanner.LibraryWatcher [LibraryWatcher] Restarting watcher
[Kavita] [2025-03-05 12:46:24.071 +01:00  44] [Information] API.Services.Tasks.Scanner.LibraryWatcher [LibraryWatcher] Stopping watching folders
[Kavita] [2025-03-05 12:46:24.072 +01:00  52] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stream/sidenav?visibleOnly=true responded 200 in 2.8132 ms
[Kavita] [2025-03-05 12:46:24.072 +01:00  44] [Information] API.Services.Tasks.Scanner.LibraryWatcher Folder watching is disabled at the server level, thus ignoring any requests to create folder watching
[Kavita] [2025-03-05 12:46:24.084 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stream/sidenav?visibleOnly=true responded 200 in 1.4339 ms
[Kavita] [2025-03-05 12:46:24.195 +01:00  52] [Warning] Microsoft.EntityFrameworkCore.Query The query uses a row limiting operator ('Skip'/'Take') without an 'OrderBy' operator. This may lead to unpredictable results. If the 'Distinct' operator is used after 'OrderBy', then make sure to use the 'OrderBy' operator after 'Distinct' as the ordering would otherwise get erased.
[Kavita] [2025-03-05 12:46:24.195 +01:00  52] [Warning] Microsoft.EntityFrameworkCore.Query The query uses a row limiting operator ('Skip'/'Take') without an 'OrderBy' operator. This may lead to unpredictable results. If the 'Distinct' operator is used after 'OrderBy', then make sure to use the 'OrderBy' operator after 'Distinct' as the ordering would otherwise get erased.
[Kavita] [2025-03-05 12:46:24.200 +01:00  52] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/v2 responded 200 in 17.0488 ms
[Kavita] [2025-03-05 12:46:30.961 +01:00  44] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users/get-preferences responded 200 in 9.4165 ms
[Kavita] [2025-03-05 12:46:30.965 +01:00  52] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/server/media-errors responded 200 in 11.2963 ms
[Kavita] [2025-03-05 12:46:30.970 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/locale responded 200 in 19.0326 ms
[Kavita] [2025-03-05 12:46:30.976 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/device responded 200 in 3.4305 ms
[Kavita] [2025-03-05 12:46:30.978 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /hubs/messages/negotiate?negotiateVersion=1 responded 200 in 1.0455 ms
[Kavita] [2025-03-05 12:46:30.978 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/license/valid-license?forceCheck=false responded 200 in 2.6466 ms
[Kavita] [2025-03-05 12:46:32.796 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 4.2782 ms
[Kavita] [2025-03-05 12:46:32.802 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stream/dashboard?visibleOnly=false responded 200 in 10.2206 ms
[Kavita] [2025-03-05 12:46:33.452 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/opds-enabled responded 200 in 23.2992 ms
[Kavita] [2025-03-05 12:46:33.463 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/account/opds-url responded 200 in 34.0475 ms
[Kavita] [2025-03-05 12:46:33.982 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users/get-preferences responded 200 in 9.1153 ms
[Kavita] [2025-03-05 12:46:33.984 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/locale responded 200 in 11.1678 ms
[Kavita] [2025-03-05 12:46:33.997 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/license/valid-license?forceCheck=false responded 200 in 0.9055 ms
[Kavita] [2025-03-05 12:46:33.997 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /hubs/messages/negotiate?negotiateVersion=1 responded 200 in 1.3943 ms
[Kavita] [2025-03-05 12:46:33.998 +01:00  49] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/device responded 200 in 3.6089 ms
[Kavita] [2025-03-05 12:46:34.901 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/account/is-email-valid responded 200 in 10.8269 ms
[Kavita] [2025-03-05 12:46:34.907 +01:00  49] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/account/email-confirmed responded 200 in 18.0294 ms
[Kavita] [2025-03-05 12:46:35.453 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users/myself responded 200 in 72.3608 ms
[Kavita] [2025-03-05 12:46:35.459 +01:00  7] [Debug] API.Controllers.LibraryController Caching libraries for library_admin
[Kavita] [2025-03-05 12:46:35.460 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 2.5205 ms
[Kavita] [2025-03-05 12:46:35.483 +01:00  53] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stats/day-breakdown?userId=1 responded 200 in 21.8931 ms
[Kavita] [2025-03-05 12:46:35.485 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stats/reading-count-by-day?userId=1&days=3 responded 200 in 25.4971 ms
[Kavita] [2025-03-05 12:46:35.498 +01:00  4] [Error] Microsoft.EntityFrameworkCore.Query An exception occurred while iterating over the results of a query for context type 'API.Data.DataContext'.
System.InvalidOperationException: Sequence contains no elements.
   at lambda_method4938(Closure, QueryContext, DbDataReader, ResultContext, SplitQueryResultCoordinator)
   at Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
System.InvalidOperationException: Sequence contains no elements.
   at lambda_method4938(Closure, QueryContext, DbDataReader, ResultContext, SplitQueryResultCoordinator)
   at Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
[Kavita] [2025-03-05 12:46:35.500 +01:00  4] [Error] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/stats/user/1/read responded 500 in 40.3057 ms
System.InvalidOperationException: Sequence contains no elements.
   at lambda_method4938(Closure, QueryContext, DbDataReader, ResultContext, SplitQueryResultCoordinator)
   at Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
   at Microsoft.EntityFrameworkCore.Query.ShapedQueryCompilingExpressionVisitor.SingleAsync[TSource](IAsyncEnumerable`1 asyncEnumerable, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.ShapedQueryCompilingExpressionVisitor.SingleAsync[TSource](IAsyncEnumerable`1 asyncEnumerable, CancellationToken cancellationToken)
   at API.Services.StatisticService.GetUserReadStatistics(Int32 userId, IList`1 libraryIds) in /home/runner/work/Kavita/Kavita/API/Services/StatisticService.cs:line 90
   at API.Controllers.StatsController.GetUserReadStatistics(Int32 userId) in /home/runner/work/Kavita/Kavita/API/Controllers/StatsController.cs:line 56
   at lambda_method4910(Closure, Object)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(ActionContext actionContext, IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Awaited|17_0(ResourceInvoker invoker, Task task, IDisposable scope)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Awaited|17_0(ResourceInvoker invoker, Task task, IDisposable scope)
   at API.Startup.<>c__DisplayClass4_0.<<Configure>b__5>d.MoveNext() in /home/runner/work/Kavita/Kavita/API/Startup.cs:line 411
--- End of stack trace from previous location ---
   at Serilog.AspNetCore.RequestLoggingMiddleware.Invoke(HttpContext httpContext)
[Kavita] [2025-03-05 12:46:35.503 +01:00  4] [Error] API.Middleware.ExceptionMiddleware There was an exception
System.InvalidOperationException: Sequence contains no elements.
   at lambda_method4938(Closure, QueryContext, DbDataReader, ResultContext, SplitQueryResultCoordinator)
   at Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
   at Microsoft.EntityFrameworkCore.Query.ShapedQueryCompilingExpressionVisitor.SingleAsync[TSource](IAsyncEnumerable`1 asyncEnumerable, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.ShapedQueryCompilingExpressionVisitor.SingleAsync[TSource](IAsyncEnumerable`1 asyncEnumerable, CancellationToken cancellationToken)
   at API.Services.StatisticService.GetUserReadStatistics(Int32 userId, IList`1 libraryIds) in /home/runner/work/Kavita/Kavita/API/Services/StatisticService.cs:line 90
   at API.Controllers.StatsController.GetUserReadStatistics(Int32 userId) in /home/runner/work/Kavita/Kavita/API/Controllers/StatsController.cs:line 56
   at lambda_method4910(Closure, Object)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ActionMethodExecutor.AwaitableObjectResultExecutor.Execute(ActionContext actionContext, IActionResultTypeMapper mapper, ObjectMethodExecutor executor, Object controller, Object[] arguments)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeActionMethodAsync>g__Awaited|12_0(ControllerActionInvoker invoker, ValueTask`1 actionResultValueTask)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.<InvokeNextActionFilterAsync>g__Awaited|10_0(ControllerActionInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Rethrow(ActionExecutedContextSealed context)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeFilterPipelineAsync>g__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Awaited|17_0(ResourceInvoker invoker, Task task, IDisposable scope)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.<InvokeAsync>g__Awaited|17_0(ResourceInvoker invoker, Task task, IDisposable scope)
   at API.Startup.<>c__DisplayClass4_0.<<Configure>b__5>d.MoveNext() in /home/runner/work/Kavita/Kavita/API/Startup.cs:line 411
--- End of stack trace from previous location ---
   at Serilog.AspNetCore.RequestLoggingMiddleware.Invoke(HttpContext httpContext)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.ResponseCaching.ResponseCachingMiddleware.Invoke(HttpContext httpContext)
   at Microsoft.AspNetCore.ResponseCompression.ResponseCompressionMiddleware.InvokeCore(HttpContext context)
   at API.Middleware.SecurityEventMiddleware.InvokeAsync(HttpContext context) in /home/runner/work/Kavita/Kavita/API/Middleware/SecurityMiddleware.cs:line 25
   at API.Middleware.ExceptionMiddleware.InvokeAsync(HttpContext context) in /home/runner/work/Kavita/Kavita/API/Middleware/ExceptionMiddleware.cs:line 18
[Kavita] [2025-03-05 12:46:36.552 +01:00  49] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/log-levels responded 200 in 4.0591 ms
[Kavita] [2025-03-05 12:46:36.554 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/task-frequencies responded 200 in 6.6009 ms
[Kavita] [2025-03-05 12:46:36.570 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 21.6703 ms
[Kavita] [2025-03-05 12:46:36.580 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/server/server-info-slim responded 200 in 4.9878 ms
[Kavita] [2025-03-05 12:46:36.711 +01:00  7] [Information] API.Controllers.SettingsController admin is updating Server Settings
[Kavita] [2025-03-05 12:46:36.716 +01:00  7] [Debug] API.Services.TaskScheduler Scheduling stat collection daily
[Kavita] [2025-03-05 12:46:36.719 +01:00  7] [Information] API.Controllers.SettingsController Server Settings updated
[Kavita] [2025-03-05 12:46:36.720 +01:00  18] [Information] API.Services.Tasks.Scanner.LibraryWatcher [LibraryWatcher] Stopping watching folders
[Kavita] [2025-03-05 12:46:36.720 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/settings responded 200 in 31.4500 ms
[Kavita] [2025-03-05 12:46:36.721 +01:00  46] [Information] API.Services.TaskScheduler Scheduling reoccurring tasks
[Kavita] [2025-03-05 12:46:36.722 +01:00  46] [Debug] API.Services.TaskScheduler Scheduling Scan Library Task for daily
[Kavita] [2025-03-05 12:46:36.722 +01:00  46] [Debug] API.Services.TaskScheduler Scheduling Backup Task for daily
[Kavita] [2025-03-05 12:46:36.723 +01:00  46] [Debug] API.Services.TaskScheduler Scheduling Cleanup Task for daily
[Kavita] [2025-03-05 12:46:37.234 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 1.8875 ms
[Kavita] [2025-03-05 12:46:37.751 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/task-frequencies responded 200 in 1.7285 ms
[Kavita] [2025-03-05 12:46:37.751 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/log-levels responded 200 in 2.2514 ms
[Kavita] [2025-03-05 12:46:37.752 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 2.5565 ms
[Kavita] [2025-03-05 12:46:37.761 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/server/server-info-slim responded 200 in 1.9140 ms
[Kavita] [2025-03-05 12:46:37.874 +01:00  46] [Information] API.Controllers.SettingsController admin is updating Server Settings
[Kavita] [2025-03-05 12:46:37.876 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/settings responded 200 in 3.6905 ms
[Kavita] [2025-03-05 12:46:38.212 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 2.3845 ms
[Kavita] [2025-03-05 12:46:46.004 +01:00  7] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 1.8504 ms
[Kavita] [2025-03-05 12:46:46.005 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/log-levels responded 200 in 2.7191 ms
[Kavita] [2025-03-05 12:46:46.005 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/task-frequencies responded 200 in 2.4330 ms
[Kavita] [2025-03-05 12:46:46.017 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/server/server-info-slim responded 200 in 1.1518 ms
[Kavita] [2025-03-05 12:46:46.134 +01:00  46] [Information] API.Controllers.SettingsController admin is updating Server Settings
[Kavita] [2025-03-05 12:46:46.136 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/settings responded 200 in 3.8188 ms
[Kavita] [2025-03-05 12:46:47.083 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings responded 200 in 2.6401 ms
[Kavita] [2025-03-05 12:46:47.553 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users?includePending=true responded 200 in 33.3393 ms
[Kavita] [2025-03-05 12:46:48.091 +01:00  46] [Debug] API.Controllers.LibraryController Caching libraries for library_admin
[Kavita] [2025-03-05 12:46:48.092 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 4.7378 ms
[Kavita] [2025-03-05 12:46:48.597 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/users?includePending=true responded 200 in 2.9517 ms
[Kavita] [2025-03-05 12:46:49.531 +01:00  4] [Debug] API.Controllers.LibraryController Caching libraries for library_admin
[Kavita] [2025-03-05 12:46:49.532 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 3.1625 ms
[Kavita] [2025-03-05 12:46:50.823 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/settings/library-types responded 200 in 2.5966 ms
[Kavita] [2025-03-05 12:46:52.244 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/name-exists?name=M responded 200 in 3.5714 ms
[Kavita] [2025-03-05 12:46:52.561 +01:00  46] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/name-exists?name=Ma responded 200 in 2.8537 ms
[Kavita] [2025-03-05 12:46:52.846 +01:00  4] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/name-exists?name=Manga responded 200 in 3.2944 ms
[Kavita] [2025-03-05 12:56:34.096 +01:00  64] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/account/refresh-token responded 200 in 76.1198 ms
[Kavita] [2025-03-05 12:56:34.114 +01:00  64] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/device responded 200 in 3.7922 ms
[Kavita] [2025-03-05 12:56:34.124 +01:00  64] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/license/valid-license?forceCheck=false responded 200 in 2.2891 ms
[Kavita] [2025-03-05 12:56:34.127 +01:00  64] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /hubs/messages/negotiate?negotiateVersion=1 responded 200 in 1.3876 ms
[Kavita] [2025-03-05 13:06:34.342 +01:00  74] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/account/refresh-token responded 200 in 68.4181 ms
[Kavita] [2025-03-05 13:06:34.366 +01:00  74] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/device responded 200 in 4.3535 ms
[Kavita] [2025-03-05 13:06:34.370 +01:00  81] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/license/valid-license?forceCheck=false responded 200 in 1.5439 ms
[Kavita] [2025-03-05 13:06:34.375 +01:00  81] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /hubs/messages/negotiate?negotiateVersion=1 responded 200 in 1.7915 ms
[Kavita] [2025-03-05 13:16:34.449 +01:00  98] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/account/refresh-token responded 200 in 60.0477 ms
[Kavita] [2025-03-05 13:16:34.459 +01:00  98] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/device responded 200 in 2.1179 ms
[Kavita] [2025-03-05 13:16:34.465 +01:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/license/valid-license?forceCheck=false responded 200 in 1.3963 ms
[Kavita] [2025-03-05 13:16:34.466 +01:00  97] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /hubs/messages/negotiate?negotiateVersion=1 responded 200 in 1.7846 ms
[Kavita] [2025-03-05 13:16:49.822 +01:00  98] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/list responded 200 in 8.1907 ms
[Kavita] [2025-03-05 13:16:51.299 +01:00  96] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/list?path=%2Fmanga responded 200 in 24.8125 ms
[Kavita] [2025-03-05 13:16:56.577 +01:00  98] [Information] API.Controllers.LibraryController Created a new library: Manga
[Kavita] [2025-03-05 13:16:56.591 +01:00  98] [Debug] API.Services.Tasks.Scanner.LibraryWatcher [LibraryWatcher] Restarting watcher
[Kavita] [2025-03-05 13:16:56.592 +01:00  98] [Information] API.Services.Tasks.Scanner.LibraryWatcher [LibraryWatcher] Stopping watching folders
[Kavita] [2025-03-05 13:16:56.593 +01:00  98] [Information] API.Services.Tasks.Scanner.LibraryWatcher Folder watching is disabled at the server level, thus ignoring any requests to create folder watching
[Kavita] [2025-03-05 13:16:56.604 +01:00  98] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/library/create responded 200 in 64.3377 ms
[Kavita] [2025-03-05 13:16:56.606 +01:00  100] [Information] API.Services.TaskScheduler Enqueuing library scan for: 2
[Kavita] [2025-03-05 13:16:56.610 +01:00  96] [Information] API.Services.Tasks.ScannerService [ScannerService] Beginning file scan on Manga
[Kavita] [2025-03-05 13:16:56.612 +01:00  96] [Debug] API.Services.Tasks.ScannerService [ScannerService] Library Manga Step 1: Scan & Parse Files
[Kavita] [2025-03-05 13:16:56.613 +01:00  100] [Debug] API.Controllers.LibraryController Caching libraries for library_admin
[Kavita] [2025-03-05 13:16:56.614 +01:00  96] [Debug] API.Services.Tasks.ScannerService [ScannerService] Library Manga Step 1.A: Process 1 folders
[Kavita] [2025-03-05 13:16:56.616 +01:00  100] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/library/libraries responded 200 in 4.1003 ms
